holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
1001,267.43,0,0,90,2001,1210
1001,267.75,0,0,90,2001,1889
1001,268.68,0,0,90,2001,2567
1001,269.93,0,0,90,2006,3505
1001,271.88,0,0,90,2001,3826
1001,273.94,0,0,90,2001,4279
1001,276.14,0,0,75,2001,4388
1001,277.41,0,0,90,2001,4263
1001,278.29,0,0,1,2002,4343
1001,278.55,0,0,90,2001,4424
1001,278.55,0,0,90,2001,4136
1001,277.82,0,0,1,2002,3587
1001,276.61,0,0,75,2001,3038
1001,275.73,0,0,1,2002,2522
1001,274.35,0,0,75,2001,2044
1001,272.96,0,0,1,2002,1637
1001,271.73,0,0,1,2002,1152
1007,270.73,0,0,20,2001,623
1001,270.01,0,0,1,2009,360
1001,269.99,0,0,75,2001,281
1001,269.28,0,0,90,2009,340
1001,268.95,0,0,90,2009,781
1001,268.28,0,0,90,2009,2432
1001,267.68,0,0,90,2009,4228
1001,267.02,0,0,90,2009,4740
1001,266.44,0,0,90,2001,3905
1001,266.42,0,0,90,2005,3344
1001,266.42,0,0,90,2009,3344
1001,266.42,0,0,90,2004,3344
1001,266.42,0,0,90,2006,3344
1001,266.69,0,0,90,2005,3226
1001,266.69,0,0,90,2009,3226
1001,266.95,0,0,90,2009,3239
1001,266.95,0,0,90,2005,3239
1001,267.15,0,0,90,2009,3484
1001,267.15,0,0,90,2005,3484
1001,267.35,0,0,90,2009,3450
1001,267.35,0,0,90,2005,3450
1001,267.43,0,0,90,2009,3490
1001,267.43,0,0,90,2005,3490
1001,267.43,0,0,90,2006,3490
1001,267.45,0,0,75,2005,3426
1001,267.45,0,0,75,2009,3426
1001,267.65,0,0,90,2009,3682
1001,267.65,0,0,90,2005,3682
1001,267.28,0,0,90,2005,3585
1001,267.28,0,0,90,2009,3585
1001,267.08,0,0,90,2005,2659
1001,267.08,0,0,90,2009,2659
1001,266.72,0,0,90,2005,2087
1001,266.72,0,0,90,2009,2087
1001,266.58,0,0,90,2005,1821
1001,266.58,0,0,90,2009,1821
1001,266.29,0,0,90,2005,1593
1001,266.29,0,0,90,2009,1593
1001,266.22,0,0,90,2005,1354
1001,266.22,0,0,90,2009,1354
1001,266.28,0,0,90,2005,817
1001,266.43,0,0,90,2009,434
1001,266.43,0,0,90,2005,434
1001,266.36,0,0,90,2001,269
1001,266.36,0,0,90,2001,234
1001,266.48,0,0,90,2005,342
1001,266.48,0,0,90,2009,342
1001,266.62,0,0,90,2005,825
1001,266.62,0,0,90,2009,825
1001,266.5,0,0,90,2005,2690
1001,266.5,0,0,90,2009,2690
1001,266.53,0,0,90,2005,4705
1001,266.53,0,0,90,2009,4705
1001,266.29,0,0,90,2005,4844
1001,266.29,0,0,90,2009,4844
1001,266.15,0,0,90,2005,4738
1001,265.81,0,0,90,2005,4707
1001,265.81,0,0,90,2009,4707
1001,265.49,0,0,90,2009,4062
1001,265.49,0,0,90,2005,4062
1001,265.49,0,0,90,2004,4062
1001,265.75,0,0,90,2009,4058
1001,265.75,0,0,90,2005,4058
1001,265.95,0,0,90,2009,4407
1001,265.79,0,0,90,2009,4439
1001,266.35,0,0,90,2009,4786
1001,266.35,0,0,90,2001,5620
1001,266.43,0,0,75,2001,6471
1001,266.01,0,0,40,2009,5888
1001,265.96,0,0,40,2009,4226
1001,263.76,0,0,40,2001,3012
1001,262.61,0,0,40,2001,2601
1001,262.08,0,0,5,2002,2591
1001,260.88,0,0,40,2001,1592
1001,260.55,0,0,1,2002,965
1001,260.15,0,0,1,2002,516
1001,259.02,0,0,20,2001,359
1001,258.42,0,0,1,2002,237
1001,257.75,0,0,1,2002,354
1001,257.08,0,0,1,2002,886
1001,256.55,0,0,1,2002,2858
1001,256.28,0,0,1,2002,5569
1001,255.72,0,0,5,2002,6045
1001,255.55,0,0,5,2002,5638
1001,256.86,0,0,1,2002,5062
1001,258.79,0,0,1,2002,4553
1001,261.15,0,0,1,2002,4837
1001,263.43,0,0,1,2002,5091
1001,264.65,0,0,40,2001,4632
1001,265.15,0,0,1,2002,5130
1001,265.95,0,0,40,2001,5364
1001,266.01,0,0,40,2001,6795
1001,266.08,0,0,1,2002,6282
1001,265.82,0,0,1,2002,4583
1001,263.42,0,0,40,2001,3356
1001,262.08,0,0,40,2001,2959
1001,261.55,0,0,1,2002,2471
1001,259.94,0,0,1,2002,1749
1001,259.77,0,0,1,2002,1029
1001,258.81,0,0,1,2002,528
1001,257.82,0,0,1,2002,338
1001,257.15,0,0,1,2002,245
1001,256.22,0,0,1,2002,339
1001,256.22,0,0,1,2002,853
1001,256.21,0,0,1,2002,2854
1001,257.28,0,0,1,2002,5466
1001,259.08,0,0,1,2002,6559
1001,260.22,0,0,75,2001,5837
1001,261.93,0,0,75,2001,5428
1001,264.64,0,0,90,2001,4827
1001,266.86,0,0,90,2001,5108
1001,267.81,0,0,90,2001,4980
1001,268.95,0,0,90,2001,5174
1001,270.22,0,0,90,2001,5353
1001,271.15,0,0,90,2001,6263
1001,271.35,0,0,90,2001,6902
1001,271.49,0,0,90,2009,5900
1001,271.33,0,0,90,2009,4514
1001,270.92,0,0,90,2009,3048
1001,270.02,0,0,90,2009,2736
1001,270.02,0,0,90,2005,2736
1001,269.86,0,0,90,2009,2247
1001,269.86,0,0,90,2005,2247
1001,269.86,0,0,90,2009,1905
1001,269.86,0,0,90,2005,1905
1001,270.02,0,0,90,2009,1372
1001,270.02,0,0,90,2007,1372
1001,270.02,0,0,90,2005,1372
1001,269.86,0,0,90,2009,632
1001,269.86,0,0,90,2005,632
1001,269.86,0,0,90,2007,632
1001,269.79,0,0,90,2009,390
1001,269.79,0,0,90,2007,390
1001,269.79,0,0,90,2005,390
1001,269.79,0,0,90,2009,309
1001,269.79,0,0,90,2005,309
1001,269.79,0,0,90,2009,368
1001,269.79,0,0,90,2005,368
1001,270.08,0,0,90,2005,830
1001,270.08,0,0,90,2009,830
1001,270.01,0,0,90,2005,2451
1001,270.01,0,0,90,2009,2451
1001,270.22,0,0,90,2005,4627
1001,270.22,0,0,90,2009,4627
1001,270.22,0,0,90,2005,5240
1001,270.22,0,0,90,2009,5240
1001,270.08,0,0,90,2005,4595
1001,270.28,0,0,90,2005,4413
1001,270.22,0,0,75,2005,4140
1001,271.15,0,0,90,2005,4183
1001,271.35,0,0,75,2001,4732
1001,271.62,0,0,40,2001,4786
1001,272.51,0,0,1,2002,5131
1001,272.72,0,0,20,2001,5631
1001,272.62,0,0,5,2002,6368
1001,272.43,0,0,20,2001,5681
1001,271.44,0,0,5,2002,4876
1001,269.44,0,0,5,2002,3751
1001,268.15,0,0,5,2002,3124
1001,266.68,0,0,5,2005,3015
1001,265.72,0,0,1,2005,2528
1001,264.29,0,0,1,2007,2105
1001,264.29,0,0,1,2005,2105
1001,263.01,0,0,1,2007,1043
1001,263.01,0,0,1,2005,1043
1001,261.15,0,0,1,2005,712
1001,261.15,0,0,1,2006,712
1001,259.41,0,0,1,2005,490
1001,259.41,0,0,1,2007,490
1001,259.41,0,0,1,2006,490
1001,257.42,0,0,40,2005,425
1001,257.42,0,0,40,2007,425
1001,257.42,0,0,40,2006,425
1001,256.76,0,0,1,2005,404
1001,256.76,0,0,1,2007,404
1001,255.93,0,0,1,2005,676
1001,255.93,0,0,1,2007,676
1001,255.93,0,0,1,2006,676
1001,255.38,0,0,1,2005,1119
1001,255.38,0,0,1,2006,1119
1001,255.38,0,0,1,2007,1119
1001,256.21,0,0,90,2005,1836
1001,256.21,0,0,90,2006,1836
1001,256.21,0,0,90,2007,1836
1001,256.21,0,0,90,2009,1836
1001,257.44,0,0,1,2007,3018
1001,257.44,0,0,1,2005,3018
1001,257.44,0,0,1,2009,3018
1001,257.44,0,0,1,2006,3018
1001,259.9,0,0,75,2005,3753
1001,259.9,0,0,75,2007,3753
1001,259.9,0,0,75,2009,3753
1001,263.3,0,0,1,2005,4373
1001,263.3,0,0,1,2009,4373
1001,265.99,0,0,90,2005,4487
1001,267.45,0,0,75,2005,4938
1001,267.45,0,0,75,2006,4938
1001,269.53,0,0,75,2006,4744
1001,269.53,0,0,75,2005,4744
1001,270.36,0,0,90,2006,4831
1001,270.75,0,0,90,2009,3660
1001,270.75,0,0,90,2005,3660
1001,270.75,0,0,90,2006,3660
1001,270.55,0,0,90,2009,3247
1001,270.55,0,0,90,2007,3247
1001,270.55,0,0,90,2009,2709
1001,270.55,0,0,90,2007,2709
1001,271.02,0,0,90,2009,2677
1001,271.02,0,0,90,2007,2677
1001,271.02,0,0,90,2009,2338
1001,271.02,0,0,90,2005,2338
1001,271.02,0,0,90,2007,2338
1001,271.35,0,0,90,2009,1520
1001,271.35,0,0,90,2007,1520
1001,271.48,0,0,90,2009,1686
1001,271.48,0,0,90,2005,1686
1001,271.48,0,0,90,2007,1686
1001,271.42,0,0,90,2009,1786
1001,271.42,0,0,90,2005,1786
1001,271.44,0,0,90,2009,1162
1001,271.44,0,0,90,2005,1162
1001,269.82,0,0,90,2009,779
1001,269.82,0,0,90,2005,779
1001,267.84,0,0,90,2005,510
1001,267.84,0,0,90,2009,510
1001,267.49,0,0,90,2005,381
1001,267.49,0,0,90,2006,381
1001,267.49,0,0,90,2009,381
1001,265.94,0,0,90,2006,254
1001,265.94,0,0,90,2005,254
1001,265.94,0,0,90,2009,254
1001,265.51,0,0,90,2005,251
1001,265.22,0,0,90,2005,407
1001,265.38,0,0,90,2005,723
1001,265.58,0,0,90,2001,947
1001,264.75,0,0,90,2001,1343
1001,264.82,0,0,1,2002,2014
1001,265.55,0,0,1,2009,2598
1001,266.61,0,0,40,2009,3073
1001,267.88,0,0,40,2001,3719
1001,269.65,0,0,75,2001,3840
1001,270.28,0,0,90,2006,3865
1001,271.08,0,0,90,2001,3974
1001,271.61,0,0,75,2001,4262
1001,271.69,0,0,1,2002,4131
1001,271.36,0,0,5,2002,3759
1001,270.51,0,0,5,2002,2950
1001,269.48,0,0,5,2002,2604
1001,268.79,0,0,5,2002,2507
1001,267.61,0,0,1,2002,3097
1001,266.95,0,0,1,2002,1239
1001,266.22,0,0,1,2002,517
1001,265.51,0,0,1,2002,348
1001,264.28,0,0,1,2002,267
1001,263.79,0,0,1,2005,336
1001,263.62,0,0,1,2002,902
1001,263.15,0,0,1,2002,2665
1001,263.15,0,0,1,2002,5186
1001,263.58,0,0,1,2002,6034
1001,263.91,0,0,5,2002,5602
1001,265.37,0,0,1,2002,5033
1001,270,0,0,20,2001,4472
1001,271.28,0,0,1,2002,4371
1001,273.86,0,0,1,2002,4532
1001,275.86,0,0,1,2002,4602
1001,277.08,0,0,40,2001,4875
1001,277.68,0,0,40,2001,5389
1001,278.15,0,0,1,2002,6370
1001,277.95,0,0,5,2002,5920
1001,276.54,0,0,1,2002,4442
1001,275.02,0,0,5,2002,3086
1001,274.58,0,0,5,2002,2642
1001,274.22,0,0,1,2002,2197
1001,273.58,0,0,1,2002,1528
1001,272.58,0,0,1,2002,1008
1001,270.37,0,0,1,2005,529
1001,270.08,0,0,1,2005,329
1001,268.64,0,0,1,2005,255
1001,268.79,0,0,1,2005,370
1001,268.35,0,0,1,2007,878
1001,268.35,0,0,1,2005,878
1001,267.28,0,0,90,2007,2884
1001,267.28,0,0,90,2005,2884
1001,267.28,0,0,90,2006,2884
1001,266.68,0,0,90,2007,5418
1001,266.68,0,0,90,2005,5418
1001,264.93,0,0,1,2005,6318
1001,264.93,0,0,1,2007,6318
1001,264.71,0,0,90,2005,5876
1001,264.71,0,0,90,2007,5876
1001,268.56,0,0,75,2006,5093
1001,268.56,0,0,75,2005,5093
1001,268.56,0,0,75,2007,5093
1001,270.67,0,0,1,2005,4349
1001,270.67,0,0,1,2007,4349
1001,273.63,0,0,75,2001,4607
1001,275,0,0,1,2002,4901
1001,276.94,0,0,1,2002,4912
1001,278.21,0,0,75,2001,5221
1001,279.02,0,0,1,2002,5755
1001,279.08,0,0,40,2001,6445
1001,278.86,0,0,40,2001,6202
1001,278.84,0,0,40,2001,4430
1001,277.38,0,0,90,2001,3376
1001,275.93,0,0,90,2001,2891
1001,274.76,0,0,40,2001,3376
1001,273.09,0,0,1,2002,3003
1001,271.75,0,0,1,2002,1151
1001,271.01,0,0,1,2002,602
1001,270.54,0,0,1,2002,340
1001,269.79,0,0,1,2002,294
1001,268.55,0,0,1,2005,378
1001,268.15,0,0,1,2005,887
1001,267.81,0,0,1,2005,2873
1001,267.21,0,0,1,2005,5649
1001,266.08,0,0,5,2005,6351
1001,266.08,0,0,5,2005,6007
1001,268.74,0,0,5,2005,5230
1001,272.42,0,0,1,2002,4561
1001,275.58,0,0,75,2001,4860
1001,276.35,0,0,75,2001,4936
1001,277.75,0,0,75,2001,5036
1001,278.88,0,0,75,2001,5255
1001,279.53,0,0,75,2001,5729
1001,279.92,0,0,1,2002,6563
1001,278.95,0,0,75,2001,6316
1001,278.36,0,0,1,2002,4877
1001,276.62,0,0,75,2001,3267
1001,275.23,0,0,90,2001,2939
1001,274.87,0,0,90,2001,2629
1001,274.75,0,0,90,2001,1780
1001,274.68,0,0,90,2001,1102
1001,274.61,0,0,90,2001,600
1001,273.95,0,0,90,2001,369
1001,273.22,0,0,75,2001,283
1001,272.58,0,0,90,2001,385
1001,271.51,0,0,40,2001,919
1001,270.22,0,0,1,2002,2872
1001,268.75,0,0,1,2002,5703
1001,268.01,0,0,1,2002,6275
1001,267.14,0,0,5,2002,5728
1001,268.78,0,0,1,2002,5419
1001,271.07,0,0,1,2002,4555
1001,272.57,0,0,1,2002,4875
1001,274.23,0,0,1,2002,5080
1001,275.3,0,0,1,2002,5210
1001,276.35,0,0,1,2002,5328
1001,277.01,0,0,1,2002,5952
1001,277.36,0,0,5,2002,6565
1001,277.29,0,0,5,2002,6236
1001,276.44,0,0,5,2002,4800
1001,274.94,0,0,1,2002,3709
1001,273.51,0,0,5,2002,3169
1001,272.09,0,0,1,2002,2981
1001,270.79,0,0,1,2002,2166
1001,269.65,0,0,1,2002,1266
1001,268.21,0,0,1,2002,644
1001,267.15,0,0,1,2002,416
1001,266.51,0,0,1,2005,295
1001,265.08,0,0,1,2005,364
1001,263.93,0,0,1,2005,846
1001,263.93,0,0,1,2006,846
1001,263,0,0,1,2005,2670
1001,263,0,0,1,2007,2670
1001,261.35,0,0,1,2005,5165
1001,261.35,0,0,1,2006,5165
1001,261.54,0,0,1,2005,6497
1001,261.94,0,0,75,2005,5636
1001,264.01,0,0,75,2005,4945
1001,266.67,0,0,1,2005,4858
1001,269.07,0,0,75,2005,5171
1001,271.65,0,0,1,2006,5391
1001,274.08,0,0,75,2001,5390
1001,275.82,0,0,1,2002,5692
1001,276.68,0,0,20,2001,6057
1001,277.35,0,0,20,2001,6730
1001,277.15,0,0,90,2001,6070
1001,276.79,0,0,90,2001,4954
1001,276.22,0,0,90,2001,3996
1001,276.01,0,0,90,2001,3551
1001,275.62,0,0,90,2001,3238
1001,275.79,0,0,90,2001,2453
1001,275.5,0,0,90,2001,1798
1001,275.43,0,0,90,2001,1516
1001,275.08,0,0,40,2001,751
1001,274.44,0,0,1,2002,497
1001,274.22,0,0,40,2001,365
1001,274.58,0,0,75,2001,457
1001,274.86,0,0,75,2001,686
1001,274.93,0,0,75,2001,1174
1001,274.86,0,0,40,2001,2050
1001,275.36,0,0,75,2001,3029
1001,276.08,0,0,75,2001,3911
1001,277.15,0,0,40,2001,4598
1001,278.01,0,0,1,2002,4766
1001,278.21,0,0,75,2001,5023
1001,279.15,0,0,75,2001,5240
1001,279.75,0,0,1,2002,5040
1001,280.08,0,0,40,2001,4945
1001,280.08,0,0,40,2001,4855
1001,279.93,0,0,75,2001,4837
1001,279.5,0,0,40,2001,4396
1001,278.86,0,0,40,2001,3817
1001,278.48,0,0,90,2001,3169
1001,278.21,0,0,75,2001,3632
1001,278.08,0,0,90,2001,3148
1001,277.81,0,0,90,2001,1934
1001,277.55,0,0,90,2001,1216
1001,276.88,0,0,90,2001,756
1001,276.68,0,0,90,2003,543
1001,276.44,0,0,90,2001,351
1001,276.15,0,0,90,2003,299
1001,276.15,0,0,90,2004,299
1001,275.84,0,0,90,2003,431
1001,275.35,0,0,90,2003,733
1001,275.35,0,0,90,2004,733
1001,275.35,0,0,90,2008,733
1001,275.08,0,0,90,2008,1149
1001,275.08,0,0,90,2003,1149
1001,274.65,0,0,90,2003,1840
1001,274.65,0,0,90,2008,1840
1001,274.65,0,0,90,2009,1840
1001,274.72,0,0,90,2003,2434
1001,274.82,0,0,90,2003,3193
1001,274.82,0,0,90,2009,3193
1001,274.95,0,0,90,2003,3594
1001,274.95,0,0,90,2004,3594
1001,275.88,0,0,90,2003,4241
1001,275.88,0,0,90,2009,4241
1001,276.43,0,0,75,2001,4328
1001,276.95,0,0,90,2001,4341
1001,277.22,0,0,90,2001,4226
1001,277.58,0,0,75,2001,4537
1001,277.82,0,0,75,2001,4093
1001,277.22,0,0,75,2001,3910
1001,277.15,0,0,75,2003,2945
1001,276.95,0,0,75,2001,3258
1001,276.58,0,0,90,2001,3017
1001,276.65,0,0,90,2003,1747
1001,276.62,0,0,90,2003,1138
1001,276.62,0,0,90,2004,1138
1001,275.82,0,0,90,2003,703
1001,275.82,0,0,90,2009,703
1001,275.55,0,0,90,2003,471
1001,275.55,0,0,90,2009,471
1001,275,0,0,90,2009,391
1001,275,0,0,90,2003,391
1001,274.79,0,0,90,2008,486
1001,274.79,0,0,90,2003,486
1001,274.79,0,0,90,2009,486
1001,274.86,0,0,90,2003,976
1001,274.86,0,0,90,2009,2704
1001,275.01,0,0,90,2009,4879
1001,275.02,0,0,90,2009,5062
1001,274.82,0,0,90,2009,4211
1001,274.68,0,0,90,2009,3780
1001,274.79,0,0,90,2009,3586
1001,274.79,0,0,90,2003,3586
1001,274.79,0,0,90,2006,3586
1001,274.55,0,0,90,2009,3611
1001,274.55,0,0,90,2008,3611
1001,274.55,0,0,90,2005,3611
1001,275.15,0,0,90,2009,3719
1001,275.15,0,0,90,2003,3719
1001,274.84,0,0,90,2001,3682
1001,274.86,0,0,90,2001,3928
1001,274.01,0,0,90,2009,4151
1001,274.01,0,0,90,2005,4151
1001,274.01,0,0,90,2006,4151
1001,274.01,0,0,90,2004,4151
1001,272.72,0,0,90,2009,3260
1001,272.72,0,0,90,2007,3260
1001,272.72,0,0,90,2005,3260
1001,272.09,0,0,90,2009,1953
1001,272.09,0,0,90,2007,1953
1001,271.93,0,0,90,2009,1389
1001,271.93,0,0,90,2005,1389
1001,271.93,0,0,90,2007,1389
1001,271.65,0,0,90,2009,1117
1001,271.65,0,0,90,2005,1117
1001,271.28,0,0,90,2009,844
1001,271.28,0,0,90,2005,844
1001,271.15,0,0,90,2009,753
1001,271.15,0,0,90,2005,753
1001,271.15,0,0,90,2009,694
1001,271.15,0,0,90,2005,694
1001,271.36,0,0,90,2009,599
1001,271.36,0,0,90,2005,599
1001,271.43,0,0,90,2009,308
1001,271.43,0,0,90,2005,308
1001,271.43,0,0,90,2009,242
1001,271.43,0,0,90,2005,242
1001,271.36,0,0,90,2009,231
1001,271.36,0,0,90,2005,231
1001,271.28,0,0,90,2009,335
1001,271.28,0,0,90,2005,335
1001,271.22,0,0,90,2009,807
1001,271.22,0,0,90,2005,807
1001,271.28,0,0,90,2009,2537
1001,271.28,0,0,90,2005,2537
1001,271.35,0,0,90,2009,4601
1001,271.35,0,0,90,2005,4601
1001,271.15,0,0,90,2009,4848
1001,271.15,0,0,90,2005,4848
1001,271.43,0,0,90,2009,4623
1001,271.43,0,0,90,2005,4623
1001,271.51,0,0,90,2009,4085
1001,271.58,0,0,90,2009,3602
1001,272.02,0,0,90,2009,3781
1001,272.02,0,0,90,2005,3781
1001,272.02,0,0,90,2003,3781
1001,273.29,0,0,90,2009,4037
1001,273.15,0,0,90,2009,4166
1001,273.65,0,0,90,2001,4671
1001,273.55,0,0,90,2001,5260
1001,273.15,0,0,90,2001,6420
1001,272.88,0,0,90,2001,5874
1001,272.44,0,0,40,2001,4400
1001,270.87,0,0,1,2002,3188
1001,270,0,0,5,2002,2600
1001,269,0,0,1,2002,3415
1001,267.55,0,0,1,2002,2587
1001,266.7,0,0,1,2002,1144
1001,267.08,0,0,1,2002,591
1001,266.94,0,0,1,2002,376
1001,265.57,0,0,1,2006,247
1001,264.8,0,0,90,2006,378
1001,263.37,0,0,40,2005,921
1001,263.37,0,0,40,2007,921
1001,262.26,0,0,40,2005,2875
1001,262.71,0,0,90,2005,5670
1001,262,0,0,90,2005,6121
1001,263.21,0,0,75,2005,5896
1001,263.5,0,0,75,2005,5343
1001,264.68,0,0,1,2002,4619
1001,266.87,0,0,40,2001,4819
1001,268,0,0,40,2001,4879
1001,269.5,0,0,20,2001,5093
1001,269.68,0,0,20,2001,5160
1001,270.53,0,0,20,2001,5886
1001,270.53,0,0,20,2001,6849
1001,270,0,0,20,2001,5951
1001,269.72,0,0,5,2002,4637
1001,268.55,0,0,1,2002,3367
1001,266.82,0,0,5,2002,3297
1001,264.96,0,0,5,2002,2451
1001,264.15,0,0,1,2002,1790
1001,263.5,0,0,1,2002,1352
1001,263.23,0,0,1,2002,545
1001,262.66,0,0,1,2002,368
1001,262.23,0,0,1,2002,260
1001,261.65,0,0,1,2002,344
1001,261.65,0,0,1,2002,887
1001,261.58,0,0,1,2002,2788
1001,261.08,0,0,1,2002,5661
1001,260.08,0,0,1,2002,6280
1001,260.48,0,0,5,2002,6042
1001,262.93,0,0,5,2002,5221
1001,265.49,0,0,1,2002,4669
1001,267.86,0,0,1,2002,4922
1001,269.14,0,0,5,2002,4946
1001,270.29,0,0,5,2002,5117
1001,271.08,0,0,5,2002,5349
1001,271.58,0,0,1,2002,5983
1001,271.51,0,0,1,2002,6738
1001,271.15,0,0,1,2002,6200
1001,270.58,0,0,1,2002,5136
1001,269.29,0,0,1,2002,3509
1001,267.49,0,0,1,2002,3565
1001,266.09,0,0,40,2001,2951
1001,265.75,0,0,90,2001,2759
1001,265.68,0,0,90,2001,2179
1001,265.68,0,0,90,2001,665
1001,266.29,0,0,90,2001,415
1001,266.01,0,0,90,2001,300
1001,266.15,0,0,90,2001,389
1001,265.08,0,0,90,2001,839
1001,264.65,0,0,75,2001,2711
1001,263.29,0,0,1,2005,5349
1001,262.79,0,0,5,2005,6520
1001,262.55,0,0,1,2005,5947
1001,262.55,0,0,1,2006,5947
1001,264.94,0,0,1,2005,5174
1001,267.48,0,0,1,2006,4876
1001,267.48,0,0,1,2005,4876
1001,269.88,0,0,1,2002,5160
1001,271.43,0,0,1,2002,5257
1001,272.75,0,0,1,2002,5602
1001,273.08,0,0,1,2002,5763
1001,273.37,0,0,1,2002,6001
1001,274.01,0,0,1,2002,6641
1001,273.94,0,0,1,2002,6062
1001,273.29,0,0,40,2001,5207
1001,271.15,0,0,40,2001,3864
1001,269.51,0,0,1,2002,3377
1001,268.49,0,0,1,2002,3118
1001,267.62,0,0,1,2002,2649
1001,266.56,0,0,1,2002,2989
1001,266.8,0,0,1,2002,1175
1001,266.8,0,0,75,2001,685
1001,267.16,0,0,90,2001,358
1001,267.59,0,0,90,2001,404
1001,268.16,0,0,90,2001,696
1001,268.58,0,0,90,2001,1242
1001,268.89,0,0,90,2001,1911
1001,269.44,0,0,90,2001,3100
1001,270.51,0,0,90,2009,4057
1001,271.22,0,0,75,2009,4476
1001,272.48,0,0,90,2009,4732
1001,273.42,0,0,90,2009,5312
1001,274.22,0,0,75,2001,4990
1001,274.08,0,0,90,2003,5404
1001,274.51,0,0,90,2001,5548
1001,274.82,0,0,90,2001,5194
1001,274.58,0,0,90,2001,5142
1001,274.79,0,0,90,2001,4776
1001,274.22,0,0,90,2001,4004
1001,274.15,0,0,90,2001,3223
1001,273.84,0,0,90,2001,3602
1001,273.62,0,0,90,2001,4040
1001,273.37,0,0,90,2001,2433
1001,273.35,0,0,90,2009,1662
1001,273.35,0,0,90,2005,1662
1001,273.44,0,0,90,2009,975
1001,273.44,0,0,90,2005,975
1001,273,0,0,90,2009,420
1001,273,0,0,90,2005,420
1001,273,0,0,90,2004,420
1001,273,0,0,90,2005,419
1001,273,0,0,90,2003,419
1001,273,0,0,90,2009,419
1001,272.44,0,0,90,2009,490
1001,272.44,0,0,90,2005,490
1001,272.44,0,0,90,2003,490
1001,272.5,0,0,90,2009,740
1001,272.5,0,0,90,2005,740
1001,272.5,0,0,90,2003,740
1001,272.36,0,0,75,2009,1039
1001,272.36,0,0,75,2005,1039
1001,272.36,0,0,75,2003,1039
1001,272.51,0,0,90,2009,1607
1001,272.51,0,0,90,2005,1607
1001,272.72,0,0,90,2005,2559
1001,273.22,0,0,90,2005,3400
1001,273.68,0,0,90,2005,3810
1001,274.42,0,0,90,2006,4339
1001,274.42,0,0,90,2005,4339
1001,274.79,0,0,90,2005,4840
1001,275.5,0,0,90,2005,4749
1001,275.43,0,0,90,2006,4396
1001,275.36,0,0,90,2006,4242
1001,275.36,0,0,90,2005,4242
1001,275.15,0,0,90,2005,4068
1001,275.08,0,0,90,2005,3571
1001,275.08,0,0,90,2006,2939
1001,275.08,0,0,90,2005,2939
1001,274.72,0,0,90,2006,2546
1001,274.72,0,0,90,2005,2546
1001,274.35,0,0,90,2005,2118
1001,274.21,0,0,90,2001,1523
1001,273.82,0,0,90,2001,1000
1001,272.88,0,0,20,2001,528
1001,272.02,0,0,1,2002,360
1001,271.02,0,0,1,2002,228
1001,270.15,0,0,1,2005,356
1001,269.15,0,0,1,2002,851
1001,268.82,0,0,1,2002,2742
1001,268.29,0,0,1,2002,5331
1001,267.43,0,0,1,2002,6336
1001,267.15,0,0,1,2002,5668
1001,267.5,0,0,1,2002,4693
1001,269.64,0,0,5,2002,4213
1001,271.74,0,0,5,2002,4265
1001,273.29,0,0,1,2002,4666
1001,275.15,0,0,1,2002,4748
1001,276.15,0,0,5,2002,4554
1001,276.72,0,0,5,2002,5784
1001,276.81,0,0,5,2002,6655
1001,277.08,0,0,1,2002,6001
1001,277,0,0,1,2002,4388
1001,276.35,0,0,5,2002,3346
1001,274.94,0,0,20,2001,2806
1001,274.01,0,0,20,2001,2301
1001,273.02,0,0,1,2002,2592
1001,272.65,0,0,1,2002,2003
1001,271.95,0,0,1,2002,666
1001,271.29,0,0,1,2002,414
1001,270.75,0,0,1,2002,301
1001,270.15,0,0,1,2002,380
1001,269.15,0,0,1,2002,865
1001,268.94,0,0,1,2002,2872
1001,268.29,0,0,1,2002,5420
1001,267.65,0,0,1,2002,6404
1001,267.08,0,0,20,2001,5880
1001,267.15,0,0,1,2002,5093
1001,269.21,0,0,20,2001,4410
1001,270.51,0,0,1,2002,4591
1001,271.88,0,0,40,2001,4749
1001,272.61,0,0,1,2002,5062
1001,273.55,0,0,75,2001,5187
1001,273.86,0,0,1,2002,5895
1001,274.61,0,0,1,2002,6366
1001,274.93,0,0,5,2002,5413
1001,275.08,0,0,1,2002,4470
1001,274.58,0,0,1,2002,3436
1001,273.44,0,0,1,2002,2933
1001,272.42,0,0,1,2002,2736
1001,271.75,0,0,1,2002,3761
1001,271.15,0,0,1,2002,1287
1001,270.29,0,0,1,2002,665
1001,269.82,0,0,1,2002,340
1001,269.48,0,0,1,2002,285
1001,269.08,0,0,1,2002,378
1001,268.65,0,0,1,2002,903
1001,267.87,0,0,1,2002,2785
1001,267.35,0,0,1,2002,5526
1001,267.15,0,0,1,2002,6542
1001,267.75,0,0,1,2002,5854
1001,268.68,0,0,20,2001,5312
1001,271.07,0,0,1,2002,4511
1001,273.55,0,0,1,2002,4825
1001,275.43,0,0,1,2002,4908
1001,276.58,0,0,1,2002,5044
1001,277.68,0,0,1,2002,5251
1001,278.62,0,0,1,2002,5906
1001,279.68,0,0,1,2002,6789
1001,279.88,0,0,40,2001,6137
1001,279.95,0,0,1,2002,4718
1001,279.35,0,0,5,2002,3426
